customer_id,gender,senior_citizen,partner,dependents,tenure_months,internet_service,contract,monthly_charges,total_charges,payment_method,paperless_billing,tech_support,device_protection,churn
CUST101581,Female,0,Yes,No,67,Fiber optic,One year,106.47,7137.89,Electronic check,Yes,Yes,No,No
CUST101582,Female,1,Yes,Yes,14,DSL,One year,65.32,958.74,Electronic check,No,Yes,No,No
CUST101583,Female,0,Yes,Yes,10,DSL,Two year,83.58,773.74,Mailed check,Yes,No,No,No
CUST101584,Female,0,No,No,1,DSL,One year,63.01,78.25,Electronic check,Yes,No,Yes,Yes
CUST101585,Female,1,Yes,No,5,DSL,Month-to-month,134.59,575.12,Bank transfer,Yes,No internet,No,Yes
CUST101586,Male,0,No,No,20,DSL,Month-to-month,91.5,1910.45,Electronic check,Yes,Yes,No,Yes
CUST101587,Male,0,Yes,No,8,No,One year,74.1,635.47,Electronic check,Yes,Yes,Yes,No
CUST101588,Male,0,No,No,43,DSL,One year,79.81,3490.93,Credit card,Yes,No,Yes,Yes
CUST101589,Female,0,Yes,Yes,1,No,Month-to-month,82.18,82.18,Mailed check,Yes,No,No,No
CUST101590,Female,0,Yes,No,57,DSL,Month-to-month,82.92,4593.16,Electronic check,Yes,No,No,No
CUST101591,Male,0,No,No,64,DSL,Two year,66.0,4213.38,Bank transfer,No,Yes,No internet,No
CUST101592,Female,1,Yes,Yes,28,Fiber optic,Month-to-month,62.14,1878.01,Electronic check,Yes,Yes,No,No
CUST101593,Male,0,No,No,37,DSL,Month-to-month,68.2,2604.71,Electronic check,Yes,Yes,No internet,Yes
CUST101594,Female,1,Yes,Yes,47,Fiber optic,Month-to-month,43.51,2184.59,Electronic check,No,No,No,No
CUST101595,Female,0,Yes,No,37,No,Two year,89.96,3332.95,Credit card,Yes,No,No,No
CUST101596,Female,0,No,Yes,49,DSL,Month-to-month,51.96,2490.69,Bank transfer,Yes,No,Yes,No
CUST101597,Male,0,No,No,44,No,One year,45.5,2048.93,Credit card,No,Yes,Yes,No
CUST101598,Male,0,Yes,No,56,Fiber optic,Month-to-month,71.64,3996.47,Credit card,No,No,No,No
CUST101599,Male,0,Yes,No,28,Fiber optic,One year,68.75,1880.36,Credit card,Yes,No,No,No
CUST101600,Male,0,Yes,No,6,No,Two year,78.24,330.66,Bank transfer,No,Yes,No,No
CUST101601,Male,0,Yes,No,61,Fiber optic,Month-to-month,57.79,3551.93,Bank transfer,Yes,No internet,No,Yes
CUST101602,Female,0,No,No,20,Fiber optic,Month-to-month,62.19,1318.76,Electronic check,No,No,Yes,Yes
CUST101603,Female,1,Yes,Yes,2,No,Month-to-month,89.3,89.3,Electronic check,No,No,Yes,Yes
CUST101604,Female,1,Yes,No,37,DSL,Month-to-month,87.78,3367.0,Bank transfer,Yes,No,No internet,No
CUST101605,Female,0,No,Yes,20,Fiber optic,Two year,86.74,1754.77,Bank transfer,Yes,No,Yes,No
CUST101606,Male,0,No,Yes,26,No,Month-to-month,72.85,1902.93,Credit card,Yes,No,No,No
CUST101607,Male,0,No,Yes,29,Fiber optic,One year,76.22,2112.83,Mailed check,No,No internet,No internet,Yes
CUST101608,Male,0,Yes,Yes,1,No,Month-to-month,77.76,119.96,Bank transfer,No,No,Yes,No
CUST101609,Female,0,No,No,35,Fiber optic,Month-to-month,55.6,1853.78,Bank transfer,No,No,Yes,No
CUST101610,Male,0,Yes,No,70,DSL,Month-to-month,108.85,7543.11,Electronic check,Yes,No,No,No
CUST101611,Male,0,Yes,No,59,Fiber optic,One year,105.29,6078.32,Bank transfer,No,Yes,Yes,Yes
CUST101612,Female,0,No,No,69,DSL,Month-to-month,91.86,6554.37,Bank transfer,Yes,Yes,No,Yes
CUST101613,Female,0,No,No,33,Fiber optic,One year,61.35,2020.69,Mailed check,Yes,Yes,No,Yes
CUST101614,Male,0,No,No,51,DSL,Month-to-month,85.48,4310.71,Mailed check,No,No,No,No
CUST101615,Male,1,No,No,12,Fiber optic,Month-to-month,96.46,1154.17,Electronic check,Yes,No,No,Yes
CUST101616,Male,1,No,Yes,20,Fiber optic,One year,41.42,788.24,Mailed check,Yes,No,No internet,No
CUST101617,Female,0,Yes,Yes,53,DSL,Two year,114.36,6046.75,Bank transfer,No,Yes,No internet,No
CUST101618,Female,0,Yes,Yes,43,DSL,Month-to-month,28.52,1256.11,Mailed check,Yes,No,No,No
CUST101619,Female,0,Yes,No,50,Fiber optic,One year,89.62,4448.5,Mailed check,No,No,No,No
CUST101620,Female,0,No,No,29,Fiber optic,Month-to-month,108.33,3151.49,Electronic check,Yes,Yes,No,Yes
CUST101621,Female,0,Yes,Yes,57,Fiber optic,One year,69.17,4129.33,Electronic check,Yes,No,Yes,No
CUST101622,Female,0,Yes,No,39,Fiber optic,Two year,68.24,2514.69,Electronic check,Yes,No,No,No
CUST101623,Male,0,No,Yes,56,Fiber optic,Two year,88.69,4875.57,Mailed check,Yes,Yes,Yes,Yes
CUST101624,Male,0,No,Yes,43,Fiber optic,One year,118.3,5126.38,Bank transfer,No,Yes,Yes,No
CUST101625,Male,0,Yes,No,50,DSL,Month-to-month,64.97,3357.97,Credit card,Yes,No,No,Yes
CUST101626,Female,0,Yes,No,23,DSL,Two year,52.48,1446.42,Electronic check,Yes,No,Yes,No
CUST101627,Female,0,No,No,44,Fiber optic,Month-to-month,61.41,2735.2,Electronic check,Yes,No internet,No,Yes
CUST101628,Male,0,Yes,No,38,No,Month-to-month,33.19,1163.7,Mailed check,No,No,No,Yes
CUST101629,Male,0,Yes,No,23,No,Month-to-month,94.44,2292.55,Mailed check,Yes,No,No,No
CUST101630,Female,0,No,Yes,45,Fiber optic,Two year,59.15,2671.72,Bank transfer,Yes,Yes,No,No
CUST101631,Female,0,No,No,52,Fiber optic,Two year,66.79,3479.96,Credit card,No,No,Yes,No
CUST101632,Female,0,Yes,No,50,No,Month-to-month,94.74,4581.57,Credit card,Yes,Yes,No,Yes
CUST101633,Male,0,No,No,8,Fiber optic,One year,62.58,594.12,Electronic check,No,No,No,No
CUST101634,Female,0,Yes,No,1,Fiber optic,Two year,90.98,90.98,Credit card,No,Yes,Yes,No
CUST101635,Female,0,No,Yes,8,DSL,Month-to-month,46.05,413.75,Electronic check,Yes,Yes,Yes,Yes
CUST101636,Female,1,Yes,No,29,DSL,Month-to-month,95.97,2788.51,Bank transfer,No,Yes,No,Yes
CUST101637,Female,0,Yes,Yes,5,Fiber optic,One year,80.55,418.71,Bank transfer,No,Yes,Yes,No
CUST101638,Male,1,No,Yes,47,DSL,Month-to-month,69.79,3284.28,Bank transfer,No,No,No,No
CUST101639,Male,0,No,Yes,34,DSL,Month-to-month,75.27,2498.86,Electronic check,Yes,Yes,Yes,No
CUST101640,Female,0,Yes,No,65,DSL,One year,39.83,2521.67,Electronic check,No,No internet,No internet,No
CUST101641,Female,0,No,No,55,No,Two year,74.7,4184.32,Bank transfer,Yes,No,Yes,No
CUST101642,Female,0,Yes,Yes,43,Fiber optic,One year,68.46,2942.52,Electronic check,Yes,No,No internet,No
CUST101643,Female,0,No,Yes,30,DSL,One year,40.51,1162.91,Electronic check,No,No,Yes,No
CUST101644,Female,0,No,Yes,17,Fiber optic,Month-to-month,55.22,897.75,Bank transfer,No,No,No,No
CUST101645,Female,1,No,No,26,Fiber optic,Month-to-month,68.77,1843.06,Mailed check,Yes,Yes,Yes,No
CUST101646,Female,1,No,No,8,Fiber optic,One year,56.82,400.31,Bank transfer,Yes,No internet,No,No
CUST101647,Female,0,No,Yes,47,Fiber optic,Month-to-month,20.0,1067.67,Electronic check,No,No,Yes,No
CUST101648,Male,0,Yes,No,72,Fiber optic,Two year,98.91,7109.07,Credit card,No,Yes,No internet,No
CUST101649,Male,0,Yes,No,46,Fiber optic,Month-to-month,68.45,3120.74,Electronic check,Yes,No,No,No
CUST101650,Female,0,Yes,No,68,Fiber optic,Month-to-month,20.0,1409.43,Credit card,Yes,No,Yes,No
CUST101651,Male,1,No,Yes,33,DSL,Month-to-month,125.37,4114.48,Mailed check,No,Yes,No,No
CUST101652,Male,0,No,No,1,Fiber optic,Two year,103.03,133.57,Bank transfer,Yes,No internet,No,No
CUST101653,Male,0,No,No,19,DSL,Month-to-month,63.28,1197.87,Credit card,Yes,Yes,Yes,Yes
CUST101654,Male,1,No,No,31,Fiber optic,Month-to-month,50.94,1440.26,Electronic check,Yes,No,No,Yes
CUST101655,Female,0,Yes,No,14,Fiber optic,Month-to-month,82.08,1063.74,Electronic check,Yes,No internet,No,Yes
CUST101656,Female,1,Yes,Yes,53,Fiber optic,Two year,77.06,4107.61,Mailed check,Yes,,Yes,No
CUST101657,Female,0,No,No,48,Fiber optic,Month-to-month,85.55,4070.32,Electronic check,No,Yes,No,Yes
CUST101658,Female,1,Yes,No,69,DSL,Month-to-month,51.01,3684.39,Mailed check,Yes,Yes,Yes,Yes
CUST101659,Male,0,No,No,62,Fiber optic,Month-to-month,99.44,6102.33,Electronic check,Yes,Yes,No,Yes
CUST101660,Male,0,Yes,No,66,No,One year,60.16,3865.82,Credit card,Yes,Yes,No,No
CUST101661,Male,0,Yes,No,64,No,Month-to-month,89.02,5700.45,Bank transfer,Yes,No,Yes,No
CUST101662,Male,0,No,Yes,70,Fiber optic,Month-to-month,52.08,3665.68,Electronic check,Yes,No,Yes,No
CUST101663,Female,1,Yes,Yes,63,DSL,Month-to-month,138.2,8777.28,Credit card,Yes,No,No,No
CUST101664,Female,0,Yes,No,33,Fiber optic,One year,89.39,2749.47,Electronic check,No,No,No,No
CUST101665,Female,1,No,No,41,DSL,One year,144.11,6029.11,Electronic check,No,No,Yes,No
CUST101666,Male,1,Yes,No,48,DSL,Month-to-month,92.69,4344.41,Mailed check,Yes,No,Yes,No
CUST101667,Female,0,Yes,Yes,13,Fiber optic,Two year,57.96,840.62,Bank transfer,Yes,Yes,Yes,No
CUST101668,Female,0,Yes,No,31,Fiber optic,Two year,92.73,3031.23,Mailed check,Yes,No,No,No
CUST101669,Female,0,Yes,No,68,Fiber optic,Month-to-month,94.51,6486.42,Bank transfer,No,Yes,Yes,Yes
CUST101670,Male,0,No,Yes,4,Fiber optic,One year,81.33,233.58,Electronic check,Yes,No internet,No,Yes
CUST101671,Female,0,No,No,19,DSL,One year,87.76,1652.0,Credit card,No,No,Yes,Yes
CUST101672,Female,0,No,No,70,Fiber optic,Two year,91.04,6433.25,Bank transfer,Yes,No,No,No
CUST101673,Female,0,No,No,13,Fiber optic,Month-to-month,47.16,615.74,Electronic check,No,No,Yes,No
CUST101674,Female,0,Yes,No,23,Fiber optic,Month-to-month,45.38,959.8,Bank transfer,Yes,No,Yes,No
CUST101675,Male,0,No,Yes,1,DSL,Month-to-month,52.14,60.13,Bank transfer,No,Yes,No,No
CUST101676,Female,1,Yes,Yes,54,Fiber optic,Two year,75.19,4018.92,Electronic check,Yes,No,Yes,No
CUST101677,Male,0,Yes,No,71,DSL,Month-to-month,66.42,4763.98,Electronic check,Yes,No,Yes,No
CUST101678,Female,0,Yes,No,15,DSL,Month-to-month,47.61,629.21,Electronic check,No,Yes,No internet,No
CUST101679,Female,0,No,No,65,DSL,Month-to-month,91.38,5784.97,Credit card,No,No internet,Yes,No
CUST101680,Female,0,No,No,71,DSL,Month-to-month,79.08,5533.35,Bank transfer,No,No,Yes,No
CUST101681,Female,0,No,No,15,Fiber optic,One year,76.22,1006.86,Electronic check,No,Yes,Yes,No
CUST101682,Female,0,Yes,No,21,Fiber optic,Month-to-month,65.55,1326.29,Electronic check,Yes,No,No internet,Yes
CUST101683,Male,0,Yes,No,19,DSL,Month-to-month,62.54,1241.95,Mailed check,Yes,No,Yes,Yes
CUST101684,Female,0,No,No,60,No,Two year,50.97,3026.68,Mailed check,Yes,No,Yes,No
CUST101685,Female,0,No,No,33,DSL,Month-to-month,95.34,3144.28,Bank transfer,No,No,Yes,No
CUST101686,Female,0,Yes,No,49,Fiber optic,One year,54.41,2585.69,Credit card,Yes,No,No,Yes
CUST101687,Male,0,No,No,35,Fiber optic,Month-to-month,77.23,2704.64,Mailed check,No,No,No,No
CUST101688,Male,0,Yes,No,44,No,Month-to-month,113.55,4919.72,Mailed check,Yes,Yes,No,No
CUST101689,Female,1,Yes,No,11,Fiber optic,Two year,63.69,605.49,Mailed check,Yes,Yes,No internet,No
CUST101690,Male,1,Yes,No,72,Fiber optic,One year,96.02,6895.37,Credit card,Yes,Yes,No,No
CUST101691,Female,0,Yes,No,66,Fiber optic,Month-to-month,86.22,5636.41,Electronic check,Yes,Yes,No internet,No
CUST101692,Male,0,Yes,No,46,No,Two year,79.79,3445.2,Mailed check,Yes,Yes,No,No
CUST101693,Female,0,No,No,9,Fiber optic,Two year,82.76,738.49,Bank transfer,Yes,No,No,No
CUST101694,Male,1,Yes,No,3,Fiber optic,Two year,69.63,130.95,Electronic check,Yes,No,Yes,No
CUST101695,Male,0,Yes,No,26,DSL,Month-to-month,72.87,1811.19,Electronic check,No,Yes,No,No
CUST101696,Male,0,No,Yes,72,Fiber optic,Month-to-month,58.3,4309.27,Bank transfer,Yes,Yes,No,No
CUST101697,Male,0,No,No,48,No,One year,73.04,3574.23,Electronic check,Yes,Yes,No,No
CUST101698,Male,0,No,Yes,66,DSL,One year,57.37,3816.41,Electronic check,No,No,No internet,No
CUST101699,Male,0,Yes,Yes,70,Fiber optic,Month-to-month,97.14,6804.62,Mailed check,Yes,Yes,Yes,No
CUST101700,Male,0,No,No,28,No,One year,29.51,874.75,Mailed check,Yes,No,No,No
CUST101701,Male,0,Yes,Yes,26,No,Month-to-month,84.03,2153.38,Electronic check,Yes,No,No,No
CUST101702,Female,0,No,No,25,Fiber optic,Month-to-month,80.41,2016.58,Credit card,Yes,No,Yes,No
CUST101703,Female,0,Yes,No,12,Fiber optic,Month-to-month,78.15,905.5,Electronic check,Yes,No,No,Yes
CUST101704,Female,0,No,Yes,5,DSL,One year,97.61,497.03,Bank transfer,Yes,Yes,No,No
CUST101705,Female,0,No,Yes,48,Fiber optic,Month-to-month,64.85,3135.64,Electronic check,Yes,Yes,No,No
CUST101706,Female,0,No,No,37,No,Two year,78.39,2918.28,Mailed check,Yes,Yes,No,No
CUST101707,Female,0,No,No,44,No,One year,29.09,1250.56,Electronic check,Yes,Yes,No,No
CUST101708,Male,0,Yes,Yes,15,Fiber optic,One year,61.62,979.56,Electronic check,Yes,Yes,No,Yes
CUST101709,Male,0,Yes,Yes,43,No,Two year,93.39,3999.58,Electronic check,Yes,No,No,No
CUST101710,Male,0,No,No,48,Fiber optic,One year,38.52,1830.71,Mailed check,Yes,Yes,No,No
CUST101711,Female,0,No,No,70,DSL,Two year,75.99,5173.59,Mailed check,No,No internet,Yes,No
CUST101712,Male,0,No,No,46,Fiber optic,Month-to-month,55.06,2464.65,Electronic check,No,Yes,No,Yes
CUST101713,Male,0,Yes,No,43,No,Month-to-month,69.23,3046.16,Credit card,No,No,No,Yes
CUST101714,Male,0,No,Yes,21,DSL,Month-to-month,56.56,1250.45,Electronic check,No,No,No internet,No
CUST101715,Male,0,Yes,No,23,DSL,Month-to-month,40.82,937.1,Mailed check,No,Yes,No,Yes
CUST101716,Female,1,Yes,Yes,47,No,Two year,81.65,3792.89,Electronic check,Yes,Yes,No,No
CUST101717,Male,0,Yes,Yes,15,DSL,Month-to-month,70.76,1073.52,Mailed check,Yes,No,Yes,No
CUST101718,Male,0,No,No,25,Fiber optic,Month-to-month,87.32,1991.44,Bank transfer,Yes,No internet,No,Yes
CUST101719,Female,0,No,No,36,No,One year,91.86,3318.14,Mailed check,Yes,No,No,Yes
CUST101720,Female,0,Yes,No,51,DSL,One year,102.63,5134.37,Electronic check,Yes,Yes,Yes,No
CUST101721,Female,0,No,No,15,No,Month-to-month,75.34,1122.83,Electronic check,No,No,Yes,Yes
CUST101722,Male,1,No,No,68,No,One year,103.72,7069.95,Bank transfer,No,Yes,No,No
CUST101723,Male,0,Yes,No,21,Fiber optic,Month-to-month,47.61,971.84,Electronic check,Yes,No internet,Yes,No
CUST101724,Male,0,No,No,13,Fiber optic,Month-to-month,94.72,1291.09,Mailed check,Yes,No,No,No
CUST101725,Female,0,No,No,19,Fiber optic,One year,83.48,1535.56,Electronic check,Yes,Yes,No,Yes
CUST101726,Male,0,Yes,No,34,DSL,One year,77.83,2587.93,Electronic check,No,Yes,No,No
CUST101727,Female,1,Yes,No,68,Fiber optic,Month-to-month,83.12,5702.11,Electronic check,Yes,Yes,Yes,No
CUST101728,Female,0,No,Yes,52,DSL,Two year,47.98,2466.15,Credit card,Yes,No,No,No
CUST101729,Female,0,Yes,No,27,Fiber optic,Month-to-month,42.08,1243.9,Bank transfer,No,No internet,Yes,No
CUST101730,Male,0,Yes,No,29,Fiber optic,Month-to-month,114.75,3328.83,Bank transfer,Yes,Yes,Yes,Yes
CUST101731,Female,0,Yes,Yes,28,Fiber optic,Month-to-month,67.78,1941.94,Electronic check,Yes,No,No,Yes
CUST101732,Female,0,No,Yes,35,Fiber optic,One year,67.43,2434.55,Mailed check,Yes,No internet,Yes,No
CUST101733,Male,0,Yes,Yes,8,DSL,One year,44.44,349.79,Mailed check,No,Yes,No,No
CUST101734,Female,0,No,No,16,Fiber optic,Month-to-month,34.96,437.19,Bank transfer,No,Yes,No,Yes
CUST101735,Female,0,No,No,36,Fiber optic,Month-to-month,69.79,2562.64,Electronic check,Yes,Yes,Yes,No
CUST101736,Male,0,No,No,30,Fiber optic,One year,63.46,1999.23,Credit card,Yes,Yes,No,No
CUST101737,Male,0,No,No,18,DSL,Month-to-month,72.04,1275.47,Mailed check,Yes,Yes,Yes,No
CUST101738,Female,0,Yes,No,2,DSL,Month-to-month,74.18,227.77,Credit card,No,No internet,No,No
CUST101739,Female,0,Yes,No,49,Fiber optic,One year,134.24,6484.32,Electronic check,Yes,No,No,No
CUST101740,Male,0,No,No,4,DSL,Month-to-month,63.54,266.13,Electronic check,Yes,Yes,Yes,Yes
CUST101741,Female,0,No,No,7,Fiber optic,Two year,111.5,757.63,Electronic check,Yes,No,Yes,No
CUST101742,Female,0,No,No,39,Fiber optic,Month-to-month,113.05,4282.8,Bank transfer,Yes,No,No,No
CUST101743,Female,0,No,No,13,DSL,One year,90.84,1212.78,Electronic check,Yes,No,No,No
CUST101744,Female,1,No,No,31,Fiber optic,Month-to-month,66.12,1978.67,Credit card,Yes,Yes,No,No
CUST101745,Male,0,No,Yes,71,DSL,Two year,37.96,2725.27,Credit card,Yes,Yes,No,No
CUST101746,Female,0,No,Yes,63,Fiber optic,Month-to-month,83.95,5209.01,Bank transfer,No,No,No,No
CUST101747,Female,0,No,No,56,No,One year,97.47,5324.42,Bank transfer,Yes,Yes,Yes,No
CUST101748,Male,1,Yes,Yes,42,Fiber optic,One year,115.69,4801.84,Bank transfer,Yes,Yes,No,No
CUST101749,Female,0,No,No,61,DSL,Month-to-month,48.25,3026.06,Bank transfer,No,No,No,Yes
CUST101750,Female,0,No,No,42,No,Month-to-month,65.91,2755.43,Mailed check,Yes,Yes,No,No
CUST101751,Female,0,No,No,56,Fiber optic,One year,48.4,2713.25,Bank transfer,Yes,No internet,Yes,No
CUST101752,Female,1,No,Yes,36,DSL,Two year,56.16,2032.93,Credit card,Yes,No,No,No
CUST101753,Male,0,Yes,No,68,Fiber optic,Month-to-month,88.61,6033.62,Electronic check,No,Yes,No,No
CUST101754,Male,0,Yes,No,7,DSL,Month-to-month,55.02,535.08,Credit card,No,Yes,No,No
CUST101755,Female,0,Yes,Yes,54,Fiber optic,Two year,51.39,2771.74,Electronic check,Yes,No,No,No
CUST101756,Male,1,Yes,No,1,Fiber optic,Month-to-month,91.92,91.92,Mailed check,No,No,No,Yes
CUST101757,Male,0,No,Yes,44,DSL,Two year,83.27,3634.13,Electronic check,No,No,No internet,No
CUST101758,Male,0,No,No,45,Fiber optic,One year,80.75,3639.22,Electronic check,Yes,No,Yes,No
CUST101759,Female,0,Yes,No,47,DSL,One year,55.68,2516.09,Credit card,Yes,No,No,No
CUST101760,Female,0,Yes,Yes,13,Fiber optic,Month-to-month,104.33,1337.25,Credit card,Yes,No internet,No,No
CUST101761,Male,0,Yes,No,22,Fiber optic,Month-to-month,72.36,1573.9,Credit card,Yes,No,No,No
CUST101762,Male,0,No,Yes,21,DSL,One year,131.5,2903.57,Credit card,Yes,No,Yes,No
CUST101763,Male,1,No,Yes,9,DSL,Two year,76.03,630.06,Electronic check,No,No,Yes,No
CUST101764,Male,0,No,No,26,Fiber optic,Two year,20.0,595.97,Electronic check,Yes,No,No internet,No
CUST101765,Male,1,No,No,9,Fiber optic,Month-to-month,20.0,168.32,Mailed check,Yes,No,No,No
CUST101766,Male,0,Yes,No,15,Fiber optic,Month-to-month,87.6,1382.81,Credit card,Yes,No,No,Yes
CUST101767,Male,0,No,No,10,Fiber optic,Month-to-month,104.51,1156.76,Electronic check,Yes,No,No,No
CUST101768,Female,0,No,No,42,Fiber optic,Two year,52.4,2231.3,Credit card,No,No,Yes,No
CUST101769,Female,0,Yes,Yes,72,Fiber optic,Month-to-month,124.52,8960.84,Bank transfer,Yes,Yes,No,No
CUST101770,Female,0,No,No,24,DSL,Month-to-month,113.57,2817.56,Credit card,Yes,No,No,Yes
CUST101771,Female,0,No,Yes,49,DSL,Month-to-month,77.26,3668.68,Mailed check,Yes,Yes,No,No
CUST101772,Male,1,No,Yes,26,Fiber optic,Month-to-month,85.49,2236.6,Mailed check,Yes,Yes,Yes,Yes
CUST101773,Female,0,No,Yes,37,Fiber optic,Two year,94.36,3391.61,Bank transfer,Yes,No internet,No internet,No
CUST101774,Male,0,No,Yes,68,Fiber optic,Month-to-month,119.25,8172.99,Credit card,No,Yes,Yes,No
CUST101775,Female,0,No,Yes,50,DSL,Month-to-month,89.05,4460.37,Electronic check,Yes,Yes,Yes,Yes
CUST101776,Female,0,Yes,Yes,24,No,Month-to-month,76.7,1835.01,Credit card,Yes,Yes,No,Yes
CUST101777,Male,0,Yes,Yes,19,DSL,Month-to-month,88.81,1657.79,Credit card,Yes,Yes,No,No
CUST101778,Male,0,No,Yes,60,DSL,Month-to-month,85.43,5179.94,Electronic check,No,No,No,Yes
CUST101779,Female,0,Yes,Yes,39,DSL,Month-to-month,95.11,3566.31,Electronic check,Yes,Yes,No,Yes
CUST101780,Female,0,No,Yes,18,Fiber optic,One year,32.75,741.71,Mailed check,No,Yes,No,No
CUST101781,Female,1,Yes,No,19,Fiber optic,Month-to-month,79.9,1506.72,Mailed check,Yes,Yes,Yes,Yes
CUST101782,Female,0,No,No,36,DSL,Month-to-month,83.51,2902.37,Bank transfer,Yes,Yes,No internet,Yes
CUST101783,Female,1,No,No,55,Fiber optic,Month-to-month,70.18,3649.58,Electronic check,Yes,Yes,Yes,No
CUST101784,Male,0,No,No,69,DSL,One year,91.6,6306.94,Bank transfer,No,No,Yes,No
CUST101785,Male,0,No,No,47,DSL,One year,120.03,5659.83,Bank transfer,Yes,Yes,Yes,No
CUST101786,Male,0,Yes,Yes,49,DSL,One year,75.46,3721.97,Electronic check,Yes,Yes,No,No
CUST101787,Male,0,No,No,33,Fiber optic,One year,89.29,2830.54,Bank transfer,Yes,No internet,Yes,Yes
CUST101788,Male,0,No,No,21,DSL,One year,112.16,2256.97,Electronic check,No,No internet,Yes,No
CUST101789,Male,0,Yes,Yes,22,DSL,Month-to-month,76.04,1781.37,Electronic check,Yes,Yes,No,Yes
CUST101790,Female,0,No,Yes,48,DSL,Two year,49.79,2265.71,Bank transfer,No,Yes,Yes,No
CUST101791,Male,0,Yes,Yes,37,DSL,Month-to-month,87.39,3242.33,Credit card,No,No,Yes,No
CUST101792,Female,0,Yes,Yes,15,No,Month-to-month,20.0,269.18,Electronic check,Yes,No,Yes,No
CUST101793,Female,0,No,No,35,Fiber optic,One year,20.0,657.13,Mailed check,No,No internet,No,No
CUST101794,Female,0,No,No,71,Fiber optic,Month-to-month,80.33,5681.51,Electronic check,Yes,No,No internet,Yes
CUST101795,Female,0,No,No,32,Fiber optic,Two year,20.0,596.83,Electronic check,No,No,Yes,No
CUST101796,Female,0,No,No,11,Fiber optic,Month-to-month,39.12,384.49,Mailed check,No,No internet,No,No
CUST101797,Female,0,No,No,10,No,Two year,62.5,704.89,Bank transfer,No,No,No internet,No
CUST101798,Female,0,No,Yes,57,No,Two year,53.96,3043.42,Electronic check,Yes,Yes,Yes,No
CUST101799,Female,0,Yes,Yes,25,Fiber optic,Two year,68.3,1610.01,Credit card,No,No,No,No
CUST101800,Male,0,No,No,2,Fiber optic,Two year,99.82,192.93,Electronic check,Yes,Yes,No internet,No
CUST101801,Male,0,No,No,64,Fiber optic,Two year,77.96,4904.73,Credit card,Yes,Yes,Yes,No
CUST101802,Female,0,No,No,35,DSL,One year,51.02,1698.73,Credit card,Yes,No,Yes,Yes
CUST101803,Female,0,Yes,No,7,Fiber optic,Month-to-month,105.86,857.44,Mailed check,Yes,Yes,No internet,Yes
CUST101804,Male,0,No,Yes,18,Fiber optic,Month-to-month,36.28,638.39,Electronic check,No,Yes,Yes,Yes
CUST101805,Female,0,No,No,67,Fiber optic,One year,77.55,5093.66,Bank transfer,Yes,No internet,Yes,No
CUST101806,Male,0,No,Yes,42,Fiber optic,Two year,33.5,1398.76,Bank transfer,No,No,No,No
CUST101807,Female,0,No,Yes,39,No,One year,78.31,3059.2,Credit card,No,Yes,Yes,No
CUST101808,Female,1,No,No,41,Fiber optic,Two year,64.03,2608.66,Bank transfer,No,Yes,No internet,No
CUST101809,Female,0,Yes,Yes,24,Fiber optic,Two year,99.06,2338.36,Mailed check,No,Yes,Yes,No
CUST101810,Female,1,Yes,No,60,Fiber optic,Month-to-month,90.02,5290.22,Credit card,No,Yes,Yes,No
CUST101811,Female,0,Yes,No,46,DSL,Month-to-month,57.32,2603.47,Credit card,Yes,No,No,No
CUST101812,Male,0,Yes,No,19,DSL,Month-to-month,52.53,934.55,Bank transfer,Yes,Yes,No,No
CUST101813,Female,0,Yes,No,68,Fiber optic,Month-to-month,64.12,4350.4,Credit card,Yes,No,No internet,No
CUST101814,Female,0,Yes,No,42,Fiber optic,One year,118.89,5027.19,Bank transfer,Yes,Yes,No,Yes
